DATE;OPEN;HIGH;LOW;CLOSE
18.02.2019;159.2500000;159.9000000;156.1400000;156.4300000
19.02.2019;156.4900000;157.1400000;153.3600000;154.0300000
20.02.2019;154.6700000;155.6600000;153.6700000;154.4300000
21.02.2019;154.8400000;155.4100000;153.0100000;153.5000000
22.02.2019;153.5100000;155.6500000;153.4900000;154.6400000
25.02.2019;155.0100000;155.3700000;153.5600000;154.6000000
26.02.2019;153.9200000;155.3600000;152.8200000;155.3600000
27.02.2019;155.7000000;157.1500000;154.8200000;156.4000000
28.02.2019;156.3700000;159.2500000;156.0200000;158.9900000
01.03.2019;158.9200000;159.5500000;156.3100000;156.7100000
04.03.2019;156.7500000;156.7600000;154.4000000;154.4000000
05.03.2019;154.0400000;154.6500000;153.1100000;153.2000000
06.03.2019;153.3500000;154.4500000;153.0700000;154.2000000
07.03.2019;154.0000000;154.1900000;151.5800000;151.9000000
11.03.2019;151.9000000;152.4700000;150.5100000;151.6000000
12.03.2019;152.2400000;152.9500000;150.8400000;151.6400000
13.03.2019;151.2500000;153.3000000;150.6600000;153.3000000
14.03.2019;153.3500000;154.4000000;152.5300000;152.6800000
15.03.2019;152.9800000;154.5600000;152.1100000;154.5600000
18.03.2019;154.1700000;156.4800000;153.6000000;155.8400000
19.03.2019;155.8400000;156.4500000;154.6000000;155.5000000
20.03.2019;155.5400000;156.1400000;154.0000000;156.0900000
21.03.2019;156.3000000;156.7000000;154.5200000;155.3300000
22.03.2019;155.0200000;155.0200000;151.8500000;152.2900000
25.03.2019;151.2200000;152.2900000;150.7200000;152.2900000
26.03.2019;151.9900000;152.9100000;150.8300000;151.1200000
27.03.2019;150.9000000;151.4400000;149.0300000;149.4900000
28.03.2019;149.6800000;150.7500000;148.8300000;149.9800000
29.03.2019;150.1700000;151.6400000;149.1300000;149.6100000
01.04.2019;150.2700000;154.8100000;149.9200000;154.5300000
02.04.2019;154.8500000;155.8000000;153.3000000;155.0000000
03.04.2019;155.3500000;157.5800000;155.3100000;156.9900000
04.04.2019;156.8000000;158.8900000;156.4000000;158.8900000
05.04.2019;158.3700000;159.5000000;157.8700000;158.6000000
08.04.2019;158.8700000;160.8800000;158.8700000;160.5000000
09.04.2019;160.4500000;163.3500000;159.8000000;162.7000000
10.04.2019;162.4000000;164.9500000;162.1200000;162.8800000
11.04.2019;162.3700000;162.9500000;158.0400000;158.0400000
12.04.2019;158.5700000;160.4600000;157.9000000;159.1200000
15.04.2019;160.0000000;160.6000000;157.6200000;158.3300000
16.04.2019;158.9900000;163.4200000;158.2100000;162.2400000
17.04.2019;163.0000000;165.4000000;162.4000000;164.0000000
18.04.2019;163.6200000;163.7900000;160.8500000;161.7900000
19.04.2019;161.9400000;162.5700000;161.5000000;162.5700000
22.04.2019;163.2100000;164.3400000;162.7600000;163.5000000
23.04.2019;163.5800000;163.8500000;160.9100000;162.4200000
24.04.2019;162.9300000;163.0700000;159.1800000;160.5700000
25.04.2019;160.1900000;160.9500000;158.8000000;159.3100000
26.04.2019;159.0500000;161.0000000;158.5800000;161.0000000
29.04.2019;161.2000000;164.7400000;160.6800000;163.9300000
30.04.2019;164.0300000;165.4000000;163.0100000;163.9500000
02.05.2019;163.6700000;166.8500000;163.6700000;165.7100000
03.05.2019;166.2100000;166.9800000;165.8300000;166.3100000
06.05.2019;164.9800000;165.4500000;163.3400000;165.4500000
07.05.2019;165.0100000;166.2700000;164.2100000;164.2100000
08.05.2019;164.4900000;165.4400000;163.5500000;163.5700000
10.05.2019;163.6100000;164.9000000;162.6200000;163.6100000
13.05.2019;163.5400000;164.3400000;163.0000000;163.0000000
14.05.2019;163.0000000;190.9000000;162.6500000;189.6700000
15.05.2019;193.0300000;198.4000000;192.2900000;195.6100000
16.05.2019;194.6100000;203.4500000;194.2400000;202.7000000
17.05.2019;201.8100000;202.3000000;197.7100000;198.8900000
20.05.2019;200.2000000;201.4800000;198.3000000;200.8000000
21.05.2019;201.4000000;210.9800000;199.0100000;207.8000000
22.05.2019;208.9200000;210.1100000;206.3300000;208.1000000
23.05.2019;207.1000000;212.1800000;205.8400000;208.8600000
24.05.2019;209.4900000;210.2000000;203.7600000;204.5000000
27.05.2019;204.2500000;206.6000000;200.8400000;206.2000000
28.05.2019;206.0000000;206.0000000;201.0000000;203.1300000
29.05.2019;202.1000000;207.6900000;201.1100000;207.1400000
30.05.2019;207.9000000;216.4500000;207.5700000;213.1000000
31.05.2019;212.0000000;215.2700000;210.0500000;215.1000000
03.06.2019;214.4000000;251.6500000;213.5000000;235.5100000
04.06.2019;233.5000000;235.5900000;223.5200000;230.1600000
05.06.2019;230.2500000;233.3000000;228.0400000;230.0100000
06.06.2019;230.0000000;236.6200000;228.7100000;231.4500000
07.06.2019;233.1300000;233.7700000;230.0000000;230.5000000
10.06.2019;230.9600000;234.3000000;230.4000000;232.1000000
11.06.2019;232.3300000;237.6300000;231.1300000;234.8600000
13.06.2019;233.7400000;237.3500000;233.0100000;234.4400000
14.06.2019;234.3800000;235.4400000;231.2600000;231.5100000
17.06.2019;231.5500000;234.4400000;229.6300000;229.8100000
18.06.2019;229.6800000;232.3000000;228.3000000;232.1300000
19.06.2019;232.5000000;235.4200000;232.0000000;232.4600000
20.06.2019;234.0000000;234.4500000;231.4500000;232.5200000
21.06.2019;232.5000000;232.5200000;228.8500000;229.0900000
24.06.2019;229.5400000;233.0400000;229.4700000;232.3800000
25.06.2019;232.0200000;232.1900000;229.6400000;232.0900000
26.06.2019;232.5200000;233.6000000;232.0000000;233.1000000
27.06.2019;233.0100000;234.9300000;232.6000000;232.6000000
28.06.2019;233.2100000;235.4700000;232.3500000;232.8300000
01.07.2019;234.1600000;248.4300000;234.1000000;245.5000000
02.07.2019;246.2500000;249.2600000;243.7000000;246.6500000
03.07.2019;246.0100000;251.6000000;245.5500000;251.6000000
04.07.2019;251.6000000;256.4000000;250.6100000;255.3500000
05.07.2019;255.2000000;255.9600000;250.1200000;250.8900000
08.07.2019;250.1100000;250.9600000;245.2000000;248.5100000
09.07.2019;248.6500000;252.9300000;247.7100000;250.1700000
10.07.2019;250.6500000;251.4800000;248.8000000;250.2100000
11.07.2019;250.2100000;250.6900000;245.0000000;247.2000000
12.07.2019;247.0700000;247.8000000;244.0000000;245.5000000
15.07.2019;246.9800000;248.0800000;240.1000000;240.3000000
16.07.2019;240.1000000;240.4000000;235.8300000;238.0100000
17.07.2019;223.5600000;224.0300000;218.6300000;220.1900000
18.07.2019;219.0000000;219.8000000;215.7700000;218.3000000
19.07.2019;219.4900000;220.4300000;215.3700000;216.0000000
22.07.2019;215.9600000;220.0000000;214.1000000;217.1200000
23.07.2019;217.5000000;221.1700000;216.7600000;217.3900000
24.07.2019;218.4700000;218.4700000;210.5100000;212.0000000
25.07.2019;208.0000000;228.9400000;206.0000000;219.0000000
26.07.2019;217.0000000;236.0000000;217.0000000;234.2300000
29.07.2019;234.1200000;238.7000000;231.8300000;236.7300000
30.07.2019;236.2000000;237.1300000;232.3700000;237.1000000
31.07.2019;237.4300000;239.6400000;234.4400000;236.9000000
01.08.2019;234.5400000;237.3400000;233.2900000;234.2800000
02.08.2019;231.2000000;233.1700000;227.9100000;227.9100000
05.08.2019;225.9800000;228.0000000;222.3000000;223.6100000
06.08.2019;223.6200000;227.7800000;223.6200000;226.7600000
07.08.2019;226.9200000;232.6700000;225.5000000;227.6700000
08.08.2019;230.5600000;233.5400000;230.4300000;231.2100000
09.08.2019;231.4500000;232.2600000;228.9100000;229.9600000
12.08.2019;231.0100000;232.9700000;229.2900000;230.2400000
13.08.2019;229.8100000;232.1600000;226.4600000;229.8700000
14.08.2019;231.1000000;231.1900000;224.5800000;227.1000000
15.08.2019;227.6500000;229.7000000;224.8900000;227.1500000
16.08.2019;228.3500000;229.3800000;224.0800000;224.7100000
19.08.2019;226.0000000;227.2000000;223.6500000;226.8000000
20.08.2019;226.7900000;232.3200000;226.1500000;231.5400000
21.08.2019;231.7200000;232.3200000;230.5000000;231.2200000
22.08.2019;231.0000000;233.9800000;230.2100000;232.0600000
23.08.2019;232.6800000;233.0400000;228.9300000;229.3500000
26.08.2019;228.8000000;230.6000000;228.0500000;228.9000000
27.08.2019;228.9200000;229.2800000;223.0000000;227.0000000
28.08.2019;226.5200000;228.6400000;224.8800000;228.4800000
29.08.2019;228.8700000;235.2500000;228.6700000;233.2000000
30.08.2019;233.6700000;233.8500000;231.0700000;232.1500000
02.09.2019;231.9300000;234.2200000;230.5000000;233.6700000
03.09.2019;233.4000000;233.6000000;229.9600000;231.0200000
04.09.2019;232.7000000;234.7800000;232.1800000;233.7100000
05.09.2019;234.6400000;238.1700000;234.6400000;236.1800000
06.09.2019;235.8000000;235.9700000;232.3800000;234.4900000
09.09.2019;235.0100000;235.6200000;233.0000000;234.8500000
10.09.2019;234.5000000;235.1000000;232.0200000;233.0000000
11.09.2019;233.0300000;235.3800000;232.2000000;235.0700000
12.09.2019;234.4000000;235.2800000;231.5100000;232.8800000
13.09.2019;232.6000000;233.4100000;230.8000000;232.5000000
16.09.2019;233.9200000;234.8800000;232.5700000;234.8800000
17.09.2019;234.5900000;235.1700000;232.3600000;233.5800000
18.09.2019;233.0000000;233.9600000;232.3000000;233.4600000
19.09.2019;233.2000000;233.2800000;230.0600000;230.5200000
20.09.2019;230.7500000;231.0000000;228.5000000;230.4100000
23.09.2019;230.5100000;231.2500000;228.8700000;230.3600000
24.09.2019;230.4000000;230.6800000;227.1900000;227.7000000
25.09.2019;227.0500000;228.7000000;225.7600000;228.4300000
26.09.2019;228.7400000;233.7000000;228.3100000;231.9700000
27.09.2019;231.9500000;232.1400000;229.0100000;229.0100000
30.09.2019;229.0300000;229.4600000;225.9000000;225.9000000
01.10.2019;225.9900000;227.7000000;225.1700000;226.4900000
02.10.2019;226.2000000;226.6500000;223.2500000;223.6000000
03.10.2019;223.5500000;224.8900000;220.7900000;223.1000000
04.10.2019;224.3000000;224.6500000;221.2400000;221.6600000
07.10.2019;221.8600000;226.8100000;220.6800000;226.3600000
08.10.2019;226.5500000;227.7000000;222.7100000;223.2000000
09.10.2019;223.1000000;224.7100000;221.7200000;223.1800000
10.10.2019;222.9900000;224.9300000;222.2700000;224.5000000
11.10.2019;225.0100000;227.5000000;224.8200000;227.3700000
14.10.2019;227.3800000;228.6100000;225.5000000;226.0000000
15.10.2019;225.9900000;227.1500000;224.0600000;226.0000000
16.10.2019;225.8500000;227.9000000;225.1100000;227.7000000
17.10.2019;227.6600000;228.6000000;226.0000000;228.0000000
18.10.2019;227.8800000;228.9000000;227.2000000;228.0000000
21.10.2019;228.2400000;229.1100000;227.3100000;228.5400000
22.10.2019;228.5900000;235.3600000;228.2800000;235.3600000
23.10.2019;234.8600000;237.6700000;233.1600000;236.2000000
24.10.2019;236.4600000;244.0000000;236.4600000;243.9400000
25.10.2019;244.1700000;247.4000000;239.5000000;246.7100000
28.10.2019;247.3400000;249.9600000;242.7000000;244.4000000
29.10.2019;244.0300000;253.6900000;241.4000000;253.1000000
30.10.2019;252.8500000;265.2600000;252.0100000;261.6000000
31.10.2019;262.2900000;267.4000000;257.0000000;260.0000000
01.11.2019;260.1100000;264.2800000;256.3500000;263.7900000
05.11.2019;266.0200000;267.5300000;261.3100000;263.0000000
06.11.2019;263.1100000;266.9800000;258.9100000;266.9800000
07.11.2019;266.0100000;272.6800000;264.6600000;270.7400000
08.11.2019;269.9000000;270.2000000;264.4500000;266.0000000
11.11.2019;265.0000000;265.4500000;259.8000000;260.4000000
12.11.2019;260.8200000;264.5700000;256.1300000;257.2500000
13.11.2019;256.1100000;257.1900000;250.7900000;251.8000000
14.11.2019;252.5500000;253.4600000;244.8000000;248.3400000
15.11.2019;248.5000000;250.4700000;245.0000000;248.0100000
18.11.2019;250.0100000;250.4000000;245.6200000;246.1500000
19.11.2019;246.5000000;248.7000000;244.3200000;248.0100000
20.11.2019;246.9400000;254.8900000;245.5800000;248.0000000
21.11.2019;252.0000000;259.8000000;250.0100000;254.3500000
22.11.2019;253.1200000;257.7200000;250.1300000;251.9900000
25.11.2019;252.1200000;256.1700000;251.4600000;255.2000000
26.11.2019;255.6000000;257.4100000;252.0100000;254.0000000
27.11.2019;253.8000000;255.8500000;252.2500000;253.8900000
28.11.2019;253.4800000;254.4300000;251.3500000;254.0000000
29.11.2019;253.8900000;257.5400000;251.8600000;257.5400000
02.12.2019;258.4500000;263.4000000;254.0500000;254.0500000
03.12.2019;253.2000000;254.1400000;247.0900000;247.9300000
04.12.2019;248.5000000;251.9600000;246.4000000;248.9300000
05.12.2019;249.5000000;250.3000000;244.7700000;246.3600000
06.12.2019;246.5000000;248.2500000;245.3900000;247.8300000
09.12.2019;247.9800000;250.2200000;247.4000000;248.7000000
10.12.2019;248.9000000;250.1500000;246.5000000;246.9000000
11.12.2019;246.8400000;248.6900000;246.8400000;247.3400000
12.12.2019;247.6400000;254.6600000;247.3500000;250.4800000
13.12.2019;251.1100000;252.4800000;248.8000000;249.5000000
16.12.2019;249.9000000;252.2200000;249.2000000;250.7800000
17.12.2019;251.2400000;252.8600000;250.8000000;252.0500000
18.12.2019;252.0000000;252.7100000;250.8500000;251.2900000
19.12.2019;250.9500000;252.3000000;249.4000000;251.4000000
20.12.2019;252.7100000;256.5800000;252.2200000;255.5000000
23.12.2019;251.5000000;255.2000000;251.1100000;255.0000000
24.12.2019;255.6000000;257.7100000;254.2600000;254.8700000
25.12.2019;254.9000000;255.4900000;253.0200000;253.2500000
26.12.2019;253.4500000;254.2400000;252.5000000;254.1000000
27.12.2019;254.3300000;257.4900000;254.0000000;257.1100000
30.12.2019;257.0900000;258.3000000;254.7100000;256.4000000
03.01.2020;259.1000000;261.9000000;257.7700000;259.0000000
06.01.2020;258.9100000;258.9600000;254.8000000;256.5500000
08.01.2020;256.2500000;257.3200000;254.7700000;255.7900000
